secid,tradedate,close,open,high,low,value,duration,yield,capitalization
RURPLRUBTR,2024-05-31,136.91,136.91,136.91,136.91,0.0,0.0,0.0,397901266624.4713
RURPLRUBTR,2024-06-03,135.8,135.8,135.8,135.8,0.0,0.0,0.0,277281842922.5634
RURPLRUBTR,2024-06-04,134.65,134.65,134.65,134.65,0.0,0.0,0.0,274936840008.342
RURPLRUBTR,2024-06-05,134.49,134.49,134.49,134.49,0.0,0.0,0.0,274602217355.9077
RURPLRUBTR,2024-06-06,134.69,134.69,134.69,134.69,0.0,0.0,0.0,275015074059.2796
RURPLRUBTR,2024-06-07,134.51,134.51,134.51,134.51,0.0,0.0,0.0,274648737113.3931
RURPLRUBTR,2024-06-10,134.61,134.61,134.61,134.61,0.0,0.0,0.0,274845131771.2227
RURPLRUBTR,2024-06-11,134.9,134.9,134.9,134.9,0.0,0.0,0.0,275438270312.2353
RURPLRUBTR,2024-06-13,133.52,133.52,133.52,133.52,0.0,0.0,0.0,272616350069.126
RURPLRUBTR,2024-06-14,133.2,133.2,133.2,133.2,0.0,0.0,0.0,271959254084.7249
RURPLRUBTR,2024-06-17,132.59,132.59,132.59,132.59,0.0,0.0,0.0,270720644979.0731
RURPLRUBTR,2024-06-18,130.77,130.77,130.77,130.77,0.0,0.0,0.0,267004093639.7378
RURPLRUBTR,2024-06-19,126.15,126.15,126.15,126.15,0.0,0.0,0.0,257569159916.4087
RURPLRUBTR,2024-06-20,125.26,125.26,125.26,125.26,0.0,0.0,0.0,255753467735.0995
RURPLRUBTR,2024-06-21,130.37,130.37,130.37,130.37,0.0,0.0,0.0,266183200974.4876
RURPLRUBTR,2024-06-24,131.02,131.02,131.02,131.02,0.0,0.0,0.0,267507148631.9028
RURPLRUBTR,2024-06-25,129.55,129.55,129.55,129.55,0.0,0.0,0.0,264504126313.6961
RURPLRUBTR,2024-06-26,130.49,130.49,130.49,130.49,0.0,0.0,0.0,266425110320.4785
RURPLRUBTR,2024-06-27,129.33,129.33,129.33,129.33,0.0,0.0,0.0,264053788053.3574
RURPLRUBTR,2024-06-28,128.43,128.43,128.43,128.43,0.0,0.0,0.0,262213495514.5339
