secid,tradedate,open,close,low,high,capitalization
RTSUSDCUR,1995-09-01,4.447,4.447,4.447,4.447,
RTSUSDCUR,1995-09-04,4.447,4.447,4.447,4.447,
RTSUSDCUR,1995-09-05,4.447,4.447,4.447,4.447,
RTSUSDCUR,1995-09-06,4.448,4.448,4.448,4.448,
RTSUSDCUR,1995-09-07,4.448,4.448,4.448,4.448,
RTSUSDCUR,1995-09-08,4.479,4.479,4.479,4.479,
RTSUSDCUR,1995-09-11,4.479,4.479,4.479,4.479,
RTSUSDCUR,1995-09-12,4.479,4.479,4.479,4.479,
RTSUSDCUR,1995-09-13,4.469,4.469,4.469,4.469,
RTSUSDCUR,1995-09-14,4.469,4.469,4.469,4.469,
RTSUSDCUR,1995-09-15,4.467,4.467,4.467,4.467,
RTSUSDCUR,1995-09-18,4.467,4.467,4.467,4.467,
RTSUSDCUR,1995-09-19,4.467,4.467,4.467,4.467,
RTSUSDCUR,1995-09-20,4.468,4.468,4.468,4.468,
RTSUSDCUR,1995-09-21,4.468,4.468,4.468,4.468,
RTSUSDCUR,1995-09-22,4.467,4.467,4.467,4.467,
RTSUSDCUR,1995-09-25,4.467,4.467,4.467,4.467,
RTSUSDCUR,1995-09-26,4.467,4.467,4.467,4.467,
RTSUSDCUR,1995-09-27,4.491,4.491,4.491,4.491,
RTSUSDCUR,1995-09-28,4.491,4.491,4.491,4.491,
RTSUSDCUR,1995-09-29,4.508,4.508,4.508,4.508,
RTSUSDCUR,1995-10-02,4.508,4.508,4.508,4.508,
RTSUSDCUR,1995-10-03,4.508,4.508,4.508,4.508,
RTSUSDCUR,1995-10-04,4.49,4.49,4.49,4.49,
RTSUSDCUR,1995-10-05,4.49,4.49,4.49,4.49,
RTSUSDCUR,1995-10-06,4.493,4.493,4.493,4.493,
RTSUSDCUR,1995-10-09,4.493,4.493,4.493,4.493,
RTSUSDCUR,1995-10-10,4.493,4.493,4.493,4.493,
RTSUSDCUR,1995-10-11,4.498,4.498,4.498,4.498,
RTSUSDCUR,1995-10-12,4.498,4.498,4.498,4.498,
RTSUSDCUR,1995-10-13,4.509,4.509,4.509,4.509,
RTSUSDCUR,1995-10-16,4.509,4.509,4.509,4.509,
RTSUSDCUR,1995-10-17,4.509,4.509,4.509,4.509,
RTSUSDCUR,1995-10-18,4.506,4.506,4.506,4.506,
RTSUSDCUR,1995-10-19,4.506,4.506,4.506,4.506,
RTSUSDCUR,1995-10-20,4.506,4.506,4.506,4.506,
RTSUSDCUR,1995-10-23,4.506,4.506,4.506,4.506,
RTSUSDCUR,1995-10-24,4.506,4.506,4.506,4.506,
RTSUSDCUR,1995-10-25,4.504,4.504,4.504,4.504,
RTSUSDCUR,1995-10-26,4.504,4.504,4.504,4.504,
RTSUSDCUR,1995-10-27,4.504,4.504,4.504,4.504,
RTSUSDCUR,1995-10-30,4.504,4.504,4.504,4.504,
RTSUSDCUR,1995-10-31,4.504,4.504,4.504,4.504,
RTSUSDCUR,1995-11-01,4.504,4.504,4.504,4.504,
RTSUSDCUR,1995-11-02,4.504,4.504,4.504,4.504,
RTSUSDCUR,1995-11-03,4.514,4.514,4.514,4.514,
RTSUSDCUR,1995-11-04,4.514,4.514,4.514,4.514,
RTSUSDCUR,1995-11-08,4.514,4.514,4.514,4.514,
RTSUSDCUR,1995-11-09,4.514,4.514,4.514,4.514,
RTSUSDCUR,1995-11-10,4.522,4.522,4.522,4.522,
RTSUSDCUR,1995-11-13,4.522,4.522,4.522,4.522,
RTSUSDCUR,1995-11-14,4.522,4.522,4.522,4.522,
RTSUSDCUR,1995-11-15,4.532,4.532,4.532,4.532,
RTSUSDCUR,1995-11-16,4.532,4.532,4.532,4.532,
RTSUSDCUR,1995-11-17,4.537,4.537,4.537,4.537,
RTSUSDCUR,1995-11-20,4.537,4.537,4.537,4.537,
RTSUSDCUR,1995-11-21,4.537,4.537,4.537,4.537,
RTSUSDCUR,1995-11-22,4.559,4.559,4.559,4.559,
RTSUSDCUR,1995-11-23,4.559,4.559,4.559,4.559,
RTSUSDCUR,1995-11-24,4.566,4.566,4.566,4.566,
RTSUSDCUR,1995-11-27,4.566,4.566,4.566,4.566,
RTSUSDCUR,1995-11-28,4.566,4.566,4.566,4.566,
RTSUSDCUR,1995-11-29,4.578,4.578,4.578,4.578,
RTSUSDCUR,1995-11-30,4.578,4.578,4.578,4.578,
RTSUSDCUR,1995-12-01,4.58,4.58,4.58,4.58,
RTSUSDCUR,1995-12-04,4.58,4.58,4.58,4.58,
RTSUSDCUR,1995-12-05,4.58,4.58,4.58,4.58,
RTSUSDCUR,1995-12-06,4.583,4.583,4.583,4.583,
RTSUSDCUR,1995-12-07,4.583,4.583,4.583,4.583,
RTSUSDCUR,1995-12-08,4.597,4.597,4.597,4.597,
RTSUSDCUR,1995-12-09,4.597,4.597,4.597,4.597,
RTSUSDCUR,1995-12-13,4.597,4.597,4.597,4.597,
RTSUSDCUR,1995-12-14,4.597,4.597,4.597,4.597,
RTSUSDCUR,1995-12-15,4.628,4.628,4.628,4.628,
RTSUSDCUR,1995-12-18,4.628,4.628,4.628,4.628,
RTSUSDCUR,1995-12-19,4.628,4.628,4.628,4.628,
RTSUSDCUR,1995-12-20,4.639,4.639,4.639,4.639,
RTSUSDCUR,1995-12-21,4.639,4.639,4.639,4.639,
RTSUSDCUR,1995-12-22,4.643,4.643,4.643,4.643,
RTSUSDCUR,1995-12-25,4.643,4.643,4.643,4.643,
RTSUSDCUR,1995-12-26,4.643,4.643,4.643,4.643,
RTSUSDCUR,1995-12-27,4.648,4.648,4.648,4.648,
RTSUSDCUR,1995-12-28,4.648,4.648,4.648,4.648,
RTSUSDCUR,1996-01-09,4.661,4.661,4.661,4.661,
RTSUSDCUR,1996-01-10,4.668,4.668,4.668,4.668,
RTSUSDCUR,1996-01-11,4.668,4.668,4.668,4.668,
RTSUSDCUR,1996-01-12,4.67,4.67,4.67,4.67,
RTSUSDCUR,1996-01-15,4.67,4.67,4.67,4.67,
RTSUSDCUR,1996-01-16,4.67,4.67,4.67,4.67,
RTSUSDCUR,1996-01-17,4.677,4.677,4.677,4.677,
RTSUSDCUR,1996-01-18,4.677,4.677,4.677,4.677,
RTSUSDCUR,1996-01-19,4.683,4.683,4.683,4.683,
RTSUSDCUR,1996-01-22,4.683,4.683,4.683,4.683,
RTSUSDCUR,1996-01-23,4.683,4.683,4.683,4.683,
RTSUSDCUR,1996-01-24,4.7,4.7,4.7,4.7,
RTSUSDCUR,1996-01-25,4.7,4.7,4.7,4.7,
RTSUSDCUR,1996-01-26,4.718,4.718,4.718,4.718,
RTSUSDCUR,1996-01-29,4.718,4.718,4.718,4.718,
RTSUSDCUR,1996-01-30,4.718,4.718,4.718,4.718,
RTSUSDCUR,1996-01-31,4.732,4.732,4.732,4.732,
RTSUSDCUR,1996-02-01,4.732,4.732,4.732,4.732,
RTSUSDCUR,1996-02-02,4.736,4.736,4.736,4.736,
RTSUSDCUR,1996-02-05,4.736,4.736,4.736,4.736,
RTSUSDCUR,1996-02-06,4.736,4.736,4.736,4.736,
RTSUSDCUR,1996-02-07,4.738,4.738,4.738,4.738,
RTSUSDCUR,1996-02-08,4.738,4.738,4.738,4.738,
RTSUSDCUR,1996-02-09,4.738,4.738,4.738,4.738,
RTSUSDCUR,1996-02-12,4.738,4.738,4.738,4.738,
RTSUSDCUR,1996-02-13,4.738,4.738,4.738,4.738,
RTSUSDCUR,1996-02-14,4.751,4.751,4.751,4.751,
RTSUSDCUR,1996-02-15,4.751,4.751,4.751,4.751,
RTSUSDCUR,1996-02-16,4.76,4.76,4.76,4.76,
RTSUSDCUR,1996-02-19,4.76,4.76,4.76,4.76,
RTSUSDCUR,1996-02-20,4.76,4.76,4.76,4.76,
RTSUSDCUR,1996-02-21,4.77,4.77,4.77,4.77,
RTSUSDCUR,1996-02-22,4.77,4.77,4.77,4.77,
RTSUSDCUR,1996-02-23,4.783,4.783,4.783,4.783,
RTSUSDCUR,1996-02-26,4.783,4.783,4.783,4.783,
RTSUSDCUR,1996-02-27,4.783,4.783,4.783,4.783,
RTSUSDCUR,1996-02-28,4.815,4.815,4.815,4.815,
RTSUSDCUR,1996-02-29,4.815,4.815,4.815,4.815,
RTSUSDCUR,1996-03-01,4.818,4.818,4.818,4.818,
RTSUSDCUR,1996-03-04,4.818,4.818,4.818,4.818,
RTSUSDCUR,1996-03-05,4.818,4.818,4.818,4.818,
RTSUSDCUR,1996-03-06,4.823,4.823,4.823,4.823,
RTSUSDCUR,1996-03-07,4.823,4.823,4.823,4.823,
RTSUSDCUR,1996-03-11,4.825,4.825,4.825,4.825,
RTSUSDCUR,1996-03-12,4.825,4.825,4.825,4.825,
RTSUSDCUR,1996-03-13,4.828,4.828,4.828,4.828,
RTSUSDCUR,1996-03-14,4.828,4.828,4.828,4.828,
RTSUSDCUR,1996-03-15,4.834,4.834,4.834,4.834,
RTSUSDCUR,1996-03-18,4.834,4.834,4.834,4.834,
RTSUSDCUR,1996-03-19,4.834,4.834,4.834,4.834,
RTSUSDCUR,1996-03-20,4.838,4.838,4.838,4.838,
RTSUSDCUR,1996-03-21,4.838,4.838,4.838,4.838,
RTSUSDCUR,1996-03-22,4.844,4.844,4.844,4.844,
RTSUSDCUR,1996-03-25,4.844,4.844,4.844,4.844,
RTSUSDCUR,1996-03-26,4.844,4.844,4.844,4.844,
RTSUSDCUR,1996-03-27,4.85,4.85,4.85,4.85,
RTSUSDCUR,1996-03-28,4.85,4.85,4.85,4.85,
RTSUSDCUR,1996-03-29,4.854,4.854,4.854,4.854,
RTSUSDCUR,1996-04-01,4.854,4.854,4.854,4.854,
RTSUSDCUR,1996-04-02,4.854,4.854,4.854,4.854,
RTSUSDCUR,1996-04-03,4.863,4.863,4.863,4.863,
