secid,tradedate,close,open,high,low,value,duration,yield,capitalization
MESMTR,2018-07-13,2036.64,,,,,,,
MESMTR,2018-07-16,2040.46,,,,,,,
MESMTR,2018-07-17,2045.2,,,,,,,
MESMTR,2018-07-18,2030.43,,,,,,,
MESMTR,2018-07-19,2010.35,,,,,,,
MESMTR,2018-07-20,2004.85,,,,,,,
MESMTR,2018-07-23,2010.71,,,,,,,
MESMTR,2018-07-24,2011.01,,,,,,,
MESMTR,2018-07-25,2001.28,,,,,,,
MESMTR,2018-07-26,2010.48,,,,,,,
MESMTR,2018-07-27,2003.22,,,,,,,
MESMTR,2018-07-30,1999.54,,,,,,,
MESMTR,2018-07-31,1989.72,,,,,,,
MESMTR,2018-08-01,1990.0,,,,,,,
MESMTR,2018-08-02,1959.56,,,,,,,
MESMTR,2018-08-03,1971.68,,,,,,,
MESMTR,2018-08-06,1979.33,,,,,,,
MESMTR,2018-08-07,1978.19,,,,,,,
MESMTR,2018-08-08,1958.69,,,,,,,
MESMTR,2018-08-09,1950.16,,,,,,,
MESMTR,2018-08-10,1929.72,,,,,,,
MESMTR,2018-08-13,1931.54,,,,,,,
MESMTR,2018-08-14,1933.83,,,,,,,
MESMTR,2018-08-15,1923.53,,,,,,,
MESMTR,2018-08-16,1924.73,,,,,,,
MESMTR,2018-08-17,1920.35,,,,,,,
MESMTR,2018-08-20,1925.82,,,,,,,
MESMTR,2018-08-21,1938.47,,,,,,,
MESMTR,2018-08-22,1944.83,,,,,,,
MESMTR,2018-08-23,1932.03,,,,,,,
MESMTR,2018-08-24,1921.07,,,,,,,
MESMTR,2018-08-27,1936.74,,,,,,,
MESMTR,2018-08-28,1926.35,,,,,,,
MESMTR,2018-08-29,1934.22,,,,,,,
MESMTR,2018-08-30,1935.61,,,,,,,
MESMTR,2018-08-31,1941.45,,,,,,,
MESMTR,2018-09-03,1929.66,,,,,,,
MESMTR,2018-09-04,1912.33,,,,,,,
MESMTR,2018-09-05,1909.94,,,,,,,
MESMTR,2018-09-06,1888.5,,,,,,,
MESMTR,2018-09-07,1881.39,,,,,,,
MESMTR,2018-09-10,1877.73,,,,,,,
MESMTR,2018-09-11,1865.64,,,,,,,
MESMTR,2018-09-12,1884.2,,,,,,,
MESMTR,2018-09-13,1891.88,,,,,,,
MESMTR,2018-09-14,1894.41,,,,,,,
MESMTR,2018-09-17,1913.97,,,,,,,
MESMTR,2018-09-18,1927.34,,,,,,,
MESMTR,2018-09-19,1939.79,,,,,,,
MESMTR,2018-09-20,1946.62,,,,,,,
MESMTR,2018-09-21,1962.19,,,,,,,
MESMTR,2018-09-24,1944.84,,,,,,,
