secid,tradedate,close,open,high,low,value,duration,yield,capitalization
MEEUTR,2013-12-30,1032.39,,,,,,,
MEEUTR,2014-01-06,1022.69,,,,,,,
MEEUTR,2014-01-08,1031.85,,,,,,,
MEEUTR,2014-01-09,1035.96,,,,,,,
MEEUTR,2014-01-10,1031.04,,,,,,,
MEEUTR,2014-01-13,1037.68,,,,,,,
MEEUTR,2014-01-14,1033.84,,,,,,,
MEEUTR,2014-01-15,1038.62,,,,,,,
MEEUTR,2014-01-16,1028.06,,,,,,,
MEEUTR,2014-01-17,1046.2,,,,,,,
MEEUTR,2014-01-20,1046.78,,,,,,,
MEEUTR,2014-01-21,1046.37,,,,,,,
MEEUTR,2014-01-22,1054.29,,,,,,,
MEEUTR,2014-01-23,1069.06,,,,,,,
MEEUTR,2014-01-24,1052.39,,,,,,,
MEEUTR,2014-01-27,1040.37,,,,,,,
MEEUTR,2014-01-28,1037.17,,,,,,,
MEEUTR,2014-01-29,1028.2,,,,,,,
MEEUTR,2014-01-30,1018.24,,,,,,,
MEEUTR,2014-01-31,1000.38,,,,,,,
MEEUTR,2014-02-03,995.69,,,,,,,
MEEUTR,2014-02-04,993.65,,,,,,,
MEEUTR,2014-02-05,1004.25,,,,,,,
MEEUTR,2014-02-06,1009.84,,,,,,,
MEEUTR,2014-02-07,1020.01,,,,,,,
MEEUTR,2014-02-10,1019.11,,,,,,,
MEEUTR,2014-02-11,1022.16,,,,,,,
MEEUTR,2014-02-12,1020.33,,,,,,,
MEEUTR,2014-02-13,1010.85,,,,,,,
MEEUTR,2014-02-14,1010.03,,,,,,,
MEEUTR,2014-02-17,1012.95,,,,,,,
MEEUTR,2014-02-18,1010.07,,,,,,,
MEEUTR,2014-02-19,1000.49,,,,,,,
MEEUTR,2014-02-20,991.29,,,,,,,
MEEUTR,2014-02-21,988.01,,,,,,,
MEEUTR,2014-02-24,1000.9,,,,,,,
MEEUTR,2014-02-25,997.92,,,,,,,
MEEUTR,2014-02-26,990.01,,,,,,,
MEEUTR,2014-02-27,962.2,,,,,,,
MEEUTR,2014-02-28,960.7,,,,,,,
MEEUTR,2014-03-03,808.98,,,,,,,
MEEUTR,2014-03-04,872.09,,,,,,,
MEEUTR,2014-03-05,860.45,,,,,,,
MEEUTR,2014-03-06,838.68,,,,,,,
MEEUTR,2014-03-07,843.08,,,,,,,
MEEUTR,2014-03-11,833.41,,,,,,,
MEEUTR,2014-03-12,825.08,,,,,,,
MEEUTR,2014-03-13,797.81,,,,,,,
MEEUTR,2014-03-14,765.12,,,,,,,
MEEUTR,2014-03-17,801.98,,,,,,,
MEEUTR,2014-03-18,843.75,,,,,,,
MEEUTR,2014-03-19,849.01,,,,,,,
MEEUTR,2014-03-20,854.93,,,,,,,
MEEUTR,2014-03-21,839.28,,,,,,,
MEEUTR,2014-03-24,863.56,,,,,,,
MEEUTR,2014-03-25,882.84,,,,,,,
MEEUTR,2014-03-26,885.26,,,,,,,
MEEUTR,2014-03-27,889.42,,,,,,,
MEEUTR,2014-03-28,893.1,,,,,,,
MEEUTR,2014-03-31,915.7,,,,,,,
MEEUTR,2014-04-01,921.59,,,,,,,
MEEUTR,2014-04-02,919.53,,,,,,,
MEEUTR,2014-04-03,915.15,,,,,,,
MEEUTR,2014-04-04,916.01,,,,,,,
MEEUTR,2014-04-07,882.45,,,,,,,
MEEUTR,2014-04-08,889.67,,,,,,,
MEEUTR,2014-04-09,896.88,,,,,,,
MEEUTR,2014-04-10,922.61,,,,,,,
MEEUTR,2014-04-11,915.68,,,,,,,
MEEUTR,2014-04-14,904.07,,,,,,,
MEEUTR,2014-04-15,862.97,,,,,,,
MEEUTR,2014-04-16,880.73,,,,,,,
MEEUTR,2014-04-17,883.89,,,,,,,
MEEUTR,2014-04-18,895.97,,,,,,,
MEEUTR,2014-04-21,894.64,,,,,,,
MEEUTR,2014-04-22,881.55,,,,,,,
MEEUTR,2014-04-23,871.32,,,,,,,
MEEUTR,2014-04-24,848.13,,,,,,,
MEEUTR,2014-04-25,833.67,,,,,,,
MEEUTR,2014-04-28,858.23,,,,,,,
MEEUTR,2014-04-29,856.39,,,,,,,
MEEUTR,2014-04-30,854.21,,,,,,,
MEEUTR,2014-05-02,858.38,,,,,,,
MEEUTR,2014-05-05,853.81,,,,,,,
MEEUTR,2014-05-06,865.57,,,,,,,
MEEUTR,2014-05-07,878.21,,,,,,,
MEEUTR,2014-05-08,878.22,,,,,,,
MEEUTR,2014-05-12,885.73,,,,,,,
MEEUTR,2014-05-13,895.93,,,,,,,
MEEUTR,2014-05-14,897.66,,,,,,,
MEEUTR,2014-05-15,892.17,,,,,,,
MEEUTR,2014-05-16,890.75,,,,,,,
MEEUTR,2014-05-19,905.47,,,,,,,
MEEUTR,2014-05-20,937.26,,,,,,,
MEEUTR,2014-05-21,944.57,,,,,,,
MEEUTR,2014-05-22,958.58,,,,,,,
MEEUTR,2014-05-23,959.2,,,,,,,
MEEUTR,2014-05-26,967.21,,,,,,,
MEEUTR,2014-05-27,943.82,,,,,,,
MEEUTR,2014-05-28,967.79,,,,,,,
MEEUTR,2014-05-29,983.04,,,,,,,
MEEUTR,2014-05-30,972.12,,,,,,,
MEEUTR,2014-06-02,994.11,,,,,,,
MEEUTR,2014-06-03,995.82,,,,,,,
MEEUTR,2014-06-04,992.99,,,,,,,
MEEUTR,2014-06-05,987.75,,,,,,,
MEEUTR,2014-06-06,1004.5,,,,,,,
MEEUTR,2014-06-09,998.16,,,,,,,
MEEUTR,2014-06-10,995.4,,,,,,,
MEEUTR,2014-06-11,1008.66,,,,,,,
MEEUTR,2014-06-16,1008.15,,,,,,,
MEEUTR,2014-06-17,1008.19,,,,,,,
MEEUTR,2014-06-18,1017.02,,,,,,,
MEEUTR,2014-06-19,1016.28,,,,,,,
MEEUTR,2014-06-20,989.01,,,,,,,
MEEUTR,2014-06-23,993.68,,,,,,,
MEEUTR,2014-06-24,1018.35,,,,,,,
MEEUTR,2014-06-25,1004.43,,,,,,,
MEEUTR,2014-06-26,1002.63,,,,,,,
MEEUTR,2014-06-27,996.95,,,,,,,
MEEUTR,2014-06-30,993.98,,,,,,,
MEEUTR,2014-07-01,992.78,,,,,,,
MEEUTR,2014-07-02,1009.88,,,,,,,
MEEUTR,2014-07-03,1015.2,,,,,,,
MEEUTR,2014-07-04,1020.19,,,,,,,
MEEUTR,2014-07-07,1033.57,,,,,,,
MEEUTR,2014-07-08,1027.88,,,,,,,
MEEUTR,2014-07-09,1024.46,,,,,,,
MEEUTR,2014-07-10,1006.89,,,,,,,
MEEUTR,2014-07-11,1013.17,,,,,,,
MEEUTR,2014-07-14,1005.02,,,,,,,
MEEUTR,2014-07-15,1001.81,,,,,,,
MEEUTR,2014-07-16,995.51,,,,,,,
MEEUTR,2014-07-17,970.57,,,,,,,
MEEUTR,2014-07-18,962.94,,,,,,,
MEEUTR,2014-07-21,943.23,,,,,,,
MEEUTR,2014-07-22,960.37,,,,,,,
MEEUTR,2014-07-23,952.02,,,,,,,
MEEUTR,2014-07-24,949.02,,,,,,,
MEEUTR,2014-07-25,945.88,,,,,,,
MEEUTR,2014-07-28,921.34,,,,,,,
MEEUTR,2014-07-29,935.17,,,,,,,
MEEUTR,2014-07-30,945.81,,,,,,,
MEEUTR,2014-07-31,946.14,,,,,,,
MEEUTR,2014-08-01,948.11,,,,,,,
MEEUTR,2014-08-04,954.86,,,,,,,
MEEUTR,2014-08-05,947.38,,,,,,,
MEEUTR,2014-08-06,939.62,,,,,,,
MEEUTR,2014-08-07,935.06,,,,,,,
MEEUTR,2014-08-08,951.62,,,,,,,
MEEUTR,2014-08-11,966.17,,,,,,,
MEEUTR,2014-08-12,968.79,,,,,,,
MEEUTR,2014-08-13,982.21,,,,,,,
MEEUTR,2014-08-14,977.8,,,,,,,
MEEUTR,2014-08-15,977.95,,,,,,,
MEEUTR,2014-08-18,976.32,,,,,,,
MEEUTR,2014-08-19,985.1,,,,,,,
MEEUTR,2014-08-20,984.9,,,,,,,
MEEUTR,2014-08-21,991.11,,,,,,,
MEEUTR,2014-08-22,985.52,,,,,,,
MEEUTR,2014-08-25,996.99,,,,,,,
MEEUTR,2014-08-26,980.95,,,,,,,
MEEUTR,2014-08-27,984.3,,,,,,,
MEEUTR,2014-08-28,976.0,,,,,,,
MEEUTR,2014-08-29,974.74,,,,,,,
MEEUTR,2014-09-01,969.95,,,,,,,
MEEUTR,2014-09-02,971.45,,,,,,,
MEEUTR,2014-09-03,999.29,,,,,,,
MEEUTR,2014-09-04,997.47,,,,,,,
MEEUTR,2014-09-05,1001.48,,,,,,,
MEEUTR,2014-09-08,997.05,,,,,,,
MEEUTR,2014-09-09,1000.93,,,,,,,
MEEUTR,2014-09-10,997.92,,,,,,,
MEEUTR,2014-09-11,993.61,,,,,,,
MEEUTR,2014-09-12,997.59,,,,,,,
MEEUTR,2014-09-15,992.95,,,,,,,
MEEUTR,2014-09-16,1001.46,,,,,,,
MEEUTR,2014-09-17,990.69,,,,,,,
MEEUTR,2014-09-18,993.89,,,,,,,
MEEUTR,2014-09-19,1001.69,,,,,,,
MEEUTR,2014-09-22,999.43,,,,,,,
MEEUTR,2014-09-23,993.51,,,,,,,
MEEUTR,2014-09-24,995.61,,,,,,,
MEEUTR,2014-09-25,988.53,,,,,,,
MEEUTR,2014-09-26,977.47,,,,,,,
MEEUTR,2014-09-29,969.36,,,,,,,
MEEUTR,2014-09-30,966.73,,,,,,,
MEEUTR,2014-10-01,956.69,,,,,,,
MEEUTR,2014-10-02,939.85,,,,,,,
MEEUTR,2014-10-03,947.45,,,,,,,
MEEUTR,2014-10-06,964.23,,,,,,,
MEEUTR,2014-10-07,964.96,,,,,,,
MEEUTR,2014-10-08,955.28,,,,,,,
MEEUTR,2014-10-09,955.95,,,,,,,
MEEUTR,2014-10-10,940.95,,,,,,,
MEEUTR,2014-10-13,947.61,,,,,,,
MEEUTR,2014-10-14,948.56,,,,,,,
MEEUTR,2014-10-15,944.67,,,,,,,
MEEUTR,2014-10-16,940.88,,,,,,,
MEEUTR,2014-10-17,950.61,,,,,,,
MEEUTR,2014-10-20,947.01,,,,,,,
MEEUTR,2014-10-21,945.26,,,,,,,
MEEUTR,2014-10-22,935.5,,,,,,,
MEEUTR,2014-10-23,927.63,,,,,,,
MEEUTR,2014-10-24,934.98,,,,,,,
MEEUTR,2014-10-27,943.72,,,,,,,
MEEUTR,2014-10-28,953.88,,,,,,,
MEEUTR,2014-10-29,960.26,,,,,,,
MEEUTR,2014-10-30,962.21,,,,,,,
MEEUTR,2014-10-31,961.72,,,,,,,
MEEUTR,2014-11-03,972.82,,,,,,,
MEEUTR,2014-11-05,977.26,,,,,,,
MEEUTR,2014-11-06,965.3,,,,,,,
MEEUTR,2014-11-07,962.84,,,,,,,
MEEUTR,2014-11-10,971.19,,,,,,,
MEEUTR,2014-11-11,969.98,,,,,,,
MEEUTR,2014-11-12,967.1,,,,,,,
MEEUTR,2014-11-13,957.52,,,,,,,
MEEUTR,2014-11-14,960.7,,,,,,,
MEEUTR,2014-11-17,956.86,,,,,,,
MEEUTR,2014-11-18,959.89,,,,,,,
MEEUTR,2014-11-19,945.0,,,,,,,
MEEUTR,2014-11-20,950.18,,,,,,,
MEEUTR,2014-11-21,951.47,,,,,,,
MEEUTR,2014-11-24,948.05,,,,,,,
MEEUTR,2014-11-25,944.33,,,,,,,
MEEUTR,2014-11-26,944.83,,,,,,,
MEEUTR,2014-11-27,937.43,,,,,,,
MEEUTR,2014-11-28,922.57,,,,,,,
MEEUTR,2014-12-01,927.11,,,,,,,
MEEUTR,2014-12-02,919.11,,,,,,,
MEEUTR,2014-12-03,931.1,,,,,,,
MEEUTR,2014-12-04,917.81,,,,,,,
MEEUTR,2014-12-05,895.1,,,,,,,
MEEUTR,2014-12-08,860.76,,,,,,,
MEEUTR,2014-12-09,856.12,,,,,,,
MEEUTR,2014-12-10,853.25,,,,,,,
MEEUTR,2014-12-11,829.48,,,,,,,
MEEUTR,2014-12-12,810.78,,,,,,,
MEEUTR,2014-12-15,778.16,,,,,,,
MEEUTR,2014-12-16,724.28,,,,,,,
MEEUTR,2014-12-17,751.79,,,,,,,
MEEUTR,2014-12-18,798.05,,,,,,,
MEEUTR,2014-12-19,812.36,,,,,,,
MEEUTR,2014-12-22,831.21,,,,,,,
MEEUTR,2014-12-23,832.41,,,,,,,
MEEUTR,2014-12-24,823.11,,,,,,,
MEEUTR,2014-12-25,822.92,,,,,,,
MEEUTR,2014-12-26,824.73,,,,,,,
MEEUTR,2014-12-29,831.2,,,,,,,
MEEUTR,2014-12-30,830.1,,,,,,,
MEEUTR,2015-01-05,839.4,,,,,,,
MEEUTR,2015-01-06,845.28,,,,,,,
MEEUTR,2015-01-08,862.59,,,,,,,
MEEUTR,2015-01-09,852.67,,,,,,,
MEEUTR,2015-01-12,843.32,,,,,,,
MEEUTR,2015-01-13,841.45,,,,,,,
MEEUTR,2015-01-14,851.58,,,,,,,
MEEUTR,2015-01-15,849.36,,,,,,,
MEEUTR,2015-01-16,851.21,,,,,,,
MEEUTR,2015-01-19,845.51,,,,,,,
MEEUTR,2015-01-20,853.69,,,,,,,
MEEUTR,2015-01-21,861.87,,,,,,,
MEEUTR,2015-01-22,875.62,,,,,,,
MEEUTR,2015-01-23,865.75,,,,,,,
MEEUTR,2015-01-26,839.81,,,,,,,
MEEUTR,2015-01-27,838.06,,,,,,,
MEEUTR,2015-01-28,832.56,,,,,,,
MEEUTR,2015-01-29,816.4,,,,,,,
MEEUTR,2015-01-30,830.37,,,,,,,
MEEUTR,2015-02-02,818.71,,,,,,,
MEEUTR,2015-02-03,820.06,,,,,,,
MEEUTR,2015-02-04,820.61,,,,,,,
MEEUTR,2015-02-05,830.87,,,,,,,
MEEUTR,2015-02-06,847.86,,,,,,,
MEEUTR,2015-02-09,858.9,,,,,,,
MEEUTR,2015-02-10,867.2,,,,,,,
MEEUTR,2015-02-11,882.86,,,,,,,
MEEUTR,2015-02-12,918.89,,,,,,,
MEEUTR,2015-02-13,975.68,,,,,,,
MEEUTR,2015-02-16,970.21,,,,,,,
MEEUTR,2015-02-17,950.62,,,,,,,
MEEUTR,2015-02-18,972.24,,,,,,,
MEEUTR,2015-02-19,946.59,,,,,,,
MEEUTR,2015-02-20,975.45,,,,,,,
MEEUTR,2015-02-24,953.61,,,,,,,
MEEUTR,2015-02-25,968.42,,,,,,,
MEEUTR,2015-02-26,1024.97,,,,,,,
MEEUTR,2015-02-27,1020.57,,,,,,,
MEEUTR,2015-03-02,1024.33,,,,,,,
MEEUTR,2015-03-03,1028.56,,,,,,,
MEEUTR,2015-03-04,1040.34,,,,,,,
MEEUTR,2015-03-05,1045.03,,,,,,,
MEEUTR,2015-03-06,1031.94,,,,,,,
MEEUTR,2015-03-10,995.7,,,,,,,
MEEUTR,2015-03-11,1001.66,,,,,,,
MEEUTR,2015-03-12,1018.97,,,,,,,
MEEUTR,2015-03-13,996.71,,,,,,,
MEEUTR,2015-03-16,966.54,,,,,,,
MEEUTR,2015-03-17,988.53,,,,,,,
MEEUTR,2015-03-18,975.22,,,,,,,
MEEUTR,2015-03-19,964.31,,,,,,,
MEEUTR,2015-03-20,938.2,,,,,,,
MEEUTR,2015-03-23,924.17,,,,,,,
MEEUTR,2015-03-24,934.34,,,,,,,
MEEUTR,2015-03-25,929.06,,,,,,,
MEEUTR,2015-03-26,919.29,,,,,,,
MEEUTR,2015-03-27,922.8,,,,,,,
MEEUTR,2015-03-30,949.81,,,,,,,
MEEUTR,2015-03-31,964.69,,,,,,,
MEEUTR,2015-04-01,984.68,,,,,,,
MEEUTR,2015-04-02,992.17,,,,,,,
MEEUTR,2015-04-03,998.74,,,,,,,
MEEUTR,2015-04-06,1031.58,,,,,,,
MEEUTR,2015-04-07,1027.48,,,,,,,
MEEUTR,2015-04-08,1034.87,,,,,,,
MEEUTR,2015-04-09,1017.21,,,,,,,
MEEUTR,2015-04-10,997.35,,,,,,,
MEEUTR,2015-04-13,1030.06,,,,,,,
MEEUTR,2015-04-14,1011.46,,,,,,,
MEEUTR,2015-04-15,1030.17,,,,,,,
MEEUTR,2015-04-16,1039.33,,,,,,,
MEEUTR,2015-04-17,1026.14,,,,,,,
MEEUTR,2015-04-20,1020.92,,,,,,,
MEEUTR,2015-04-21,1033.89,,,,,,,
MEEUTR,2015-04-22,1026.78,,,,,,,
MEEUTR,2015-04-23,1020.85,,,,,,,
MEEUTR,2015-04-24,1031.21,,,,,,,
MEEUTR,2015-04-27,1042.1,,,,,,,
MEEUTR,2015-04-28,1040.27,,,,,,,
MEEUTR,2015-04-29,1034.16,,,,,,,
MEEUTR,2015-04-30,1054.57,,,,,,,
MEEUTR,2015-05-05,1074.97,,,,,,,
MEEUTR,2015-05-06,1064.4,,,,,,,
MEEUTR,2015-05-07,1054.9,,,,,,,
MEEUTR,2015-05-08,1059.45,,,,,,,
MEEUTR,2015-05-12,1067.88,,,,,,,
MEEUTR,2015-05-13,1055.08,,,,,,,
MEEUTR,2015-05-14,1056.81,,,,,,,
MEEUTR,2015-05-15,1054.61,,,,,,,
MEEUTR,2015-05-18,1048.77,,,,,,,
MEEUTR,2015-05-19,1035.92,,,,,,,
MEEUTR,2015-05-20,1031.8,,,,,,,
MEEUTR,2015-05-21,1030.7,,,,,,,
MEEUTR,2015-05-22,1039.06,,,,,,,
MEEUTR,2015-05-25,1041.02,,,,,,,
MEEUTR,2015-05-26,1035.01,,,,,,,
MEEUTR,2015-05-27,1039.18,,,,,,,
MEEUTR,2015-05-28,1039.29,,,,,,,
MEEUTR,2015-05-29,1032.4,,,,,,,
MEEUTR,2015-06-01,1014.75,,,,,,,
MEEUTR,2015-06-02,1024.16,,,,,,,
MEEUTR,2015-06-03,1006.52,,,,,,,
MEEUTR,2015-06-04,1003.46,,,,,,,
MEEUTR,2015-06-05,999.7,,,,,,,
MEEUTR,2015-06-08,1005.85,,,,,,,
MEEUTR,2015-06-09,994.36,,,,,,,
MEEUTR,2015-06-10,1000.06,,,,,,,
MEEUTR,2015-06-11,988.9,,,,,,,
MEEUTR,2015-06-15,997.3,,,,,,,
MEEUTR,2015-06-16,999.33,,,,,,,
MEEUTR,2015-06-17,1008.73,,,,,,,
MEEUTR,2015-06-18,1023.81,,,,,,,
MEEUTR,2015-06-19,1011.35,,,,,,,
MEEUTR,2015-06-22,1013.34,,,,,,,
MEEUTR,2015-06-23,1008.17,,,,,,,
MEEUTR,2015-06-24,1001.15,,,,,,,
MEEUTR,2015-06-25,993.93,,,,,,,
MEEUTR,2015-06-26,999.64,,,,,,,
MEEUTR,2015-06-29,992.51,,,,,,,
MEEUTR,2015-06-30,1006.33,,,,,,,
MEEUTR,2015-07-01,1007.14,,,,,,,
MEEUTR,2015-07-02,999.12,,,,,,,
MEEUTR,2015-07-03,996.6,,,,,,,
MEEUTR,2015-07-06,989.53,,,,,,,
MEEUTR,2015-07-07,989.55,,,,,,,
MEEUTR,2015-07-08,969.01,,,,,,,
MEEUTR,2015-07-09,980.88,,,,,,,
MEEUTR,2015-07-10,985.85,,,,,,,
MEEUTR,2015-07-13,983.73,,,,,,,
MEEUTR,2015-07-14,984.5,,,,,,,
MEEUTR,2015-07-15,999.61,,,,,,,
MEEUTR,2015-07-16,1002.97,,,,,,,
MEEUTR,2015-07-17,998.0,,,,,,,
MEEUTR,2015-07-20,983.69,,,,,,,
MEEUTR,2015-07-21,996.89,,,,,,,
MEEUTR,2015-07-22,986.3,,,,,,,
MEEUTR,2015-07-23,982.78,,,,,,,
MEEUTR,2015-07-24,979.22,,,,,,,
MEEUTR,2015-07-27,958.13,,,,,,,
MEEUTR,2015-07-28,966.01,,,,,,,
MEEUTR,2015-07-29,962.83,,,,,,,
MEEUTR,2015-07-30,970.82,,,,,,,
MEEUTR,2015-07-31,976.61,,,,,,,
MEEUTR,2015-08-03,974.87,,,,,,,
MEEUTR,2015-08-04,967.33,,,,,,,
MEEUTR,2015-08-05,980.6,,,,,,,
MEEUTR,2015-08-06,977.69,,,,,,,
MEEUTR,2015-08-07,983.95,,,,,,,
MEEUTR,2015-08-10,988.7,,,,,,,
MEEUTR,2015-08-11,986.62,,,,,,,
MEEUTR,2015-08-12,987.94,,,,,,,
MEEUTR,2015-08-13,987.38,,,,,,,
MEEUTR,2015-08-14,990.16,,,,,,,
MEEUTR,2015-08-17,982.26,,,,,,,
MEEUTR,2015-08-18,978.98,,,,,,,
MEEUTR,2015-08-19,969.52,,,,,,,
MEEUTR,2015-08-20,968.7,,,,,,,
MEEUTR,2015-08-21,950.67,,,,,,,
MEEUTR,2015-08-24,915.68,,,,,,,
MEEUTR,2015-08-25,943.52,,,,,,,
MEEUTR,2015-08-26,948.43,,,,,,,
MEEUTR,2015-08-27,974.68,,,,,,,
MEEUTR,2015-08-28,981.32,,,,,,,
MEEUTR,2015-08-31,985.44,,,,,,,
MEEUTR,2015-09-01,977.89,,,,,,,
MEEUTR,2015-09-02,978.74,,,,,,,
MEEUTR,2015-09-03,982.24,,,,,,,
MEEUTR,2015-09-04,979.93,,,,,,,
MEEUTR,2015-09-07,973.86,,,,,,,
MEEUTR,2015-09-08,980.38,,,,,,,
MEEUTR,2015-09-09,988.05,,,,,,,
MEEUTR,2015-09-10,990.53,,,,,,,
MEEUTR,2015-09-11,991.27,,,,,,,
MEEUTR,2015-09-14,991.12,,,,,,,
MEEUTR,2015-09-15,983.17,,,,,,,
MEEUTR,2015-09-16,982.99,,,,,,,
MEEUTR,2015-09-17,981.38,,,,,,,
MEEUTR,2015-09-18,980.12,,,,,,,
MEEUTR,2015-09-21,985.06,,,,,,,
MEEUTR,2015-09-22,966.57,,,,,,,
MEEUTR,2015-09-23,964.66,,,,,,,
MEEUTR,2015-09-24,962.08,,,,,,,
MEEUTR,2015-09-25,974.13,,,,,,,
MEEUTR,2015-09-28,962.34,,,,,,,
MEEUTR,2015-09-29,962.59,,,,,,,
MEEUTR,2015-09-30,967.35,,,,,,,
MEEUTR,2015-10-01,966.44,,,,,,,
MEEUTR,2015-10-02,957.84,,,,,,,
MEEUTR,2015-10-05,976.35,,,,,,,
MEEUTR,2015-10-06,981.64,,,,,,,
MEEUTR,2015-10-07,975.68,,,,,,,
MEEUTR,2015-10-08,982.16,,,,,,,
MEEUTR,2015-10-09,997.07,,,,,,,
MEEUTR,2015-10-12,976.68,,,,,,,
MEEUTR,2015-10-13,985.64,,,,,,,
MEEUTR,2015-10-14,982.93,,,,,,,
MEEUTR,2015-10-15,982.3,,,,,,,
MEEUTR,2015-10-16,998.45,,,,,,,
MEEUTR,2015-10-19,996.82,,,,,,,
MEEUTR,2015-10-20,1009.81,,,,,,,
MEEUTR,2015-10-21,1027.32,,,,,,,
MEEUTR,2015-10-22,1031.28,,,,,,,
MEEUTR,2015-10-23,1033.2,,,,,,,
MEEUTR,2015-10-26,1021.78,,,,,,,
MEEUTR,2015-10-27,1027.67,,,,,,,
MEEUTR,2015-10-28,1026.29,,,,,,,
MEEUTR,2015-10-29,1030.87,,,,,,,
MEEUTR,2015-10-30,1028.62,,,,,,,
MEEUTR,2015-11-02,1046.43,,,,,,,
MEEUTR,2015-11-03,1052.92,,,,,,,
MEEUTR,2015-11-05,1045.69,,,,,,,
MEEUTR,2015-11-06,1033.3,,,,,,,
MEEUTR,2015-11-09,1017.51,,,,,,,
MEEUTR,2015-11-10,1018.01,,,,,,,
MEEUTR,2015-11-11,1008.29,,,,,,,
MEEUTR,2015-11-12,1004.53,,,,,,,
MEEUTR,2015-11-13,990.51,,,,,,,
MEEUTR,2015-11-16,989.56,,,,,,,
MEEUTR,2015-11-17,1007.37,,,,,,,
MEEUTR,2015-11-18,1017.22,,,,,,,
MEEUTR,2015-11-19,1024.3,,,,,,,
MEEUTR,2015-11-20,1022.87,,,,,,,
MEEUTR,2015-11-23,1030.09,,,,,,,
MEEUTR,2015-11-24,999.86,,,,,,,
MEEUTR,2015-11-25,1014.59,,,,,,,
