ticker,tradedate,open,high,low,close,value,volume,boardid
RAGR,2014-12-01 00:00:00,320.0,320.0,320.0,320.0,128000.0,400,TQBR
RAGR,2014-12-02 00:00:00,305.0,305.0,305.0,305.0,3050000.0,10000,TQBR
RAGR,2014-12-04 00:00:00,330.0,330.0,330.0,330.0,3300000.0,10000,TQBR
RAGR,2014-12-10 00:00:00,350.0,350.0,350.0,350.0,10500.0,30,TQBR
RAGR,2014-12-11 00:00:00,212.2,212.2,212.2,212.2,212.2,1,TQBR
RAGR,2014-12-19 00:00:00,330.0,447.0,330.0,350.0,2087463.0,6324,TQBR
RAGR,2014-12-22 00:00:00,300.0,380.0,290.0,290.0,2386567.1,7764,TQBR
RAGR,2014-12-23 00:00:00,290.0,290.0,290.0,290.0,303340.0,1046,TQBR
RAGR,2014-12-25 00:00:00,285.0,285.0,280.0,280.0,383285.0,1351,TQBR
RAGR,2014-12-26 00:00:00,280.0,285.0,270.55,271.0,5821966.55,21007,TQBR
RAGR,2014-12-29 00:00:00,280.0,280.0,280.0,280.0,280.0,1,TQBR
RAGR,2014-12-30 00:00:00,290.0,310.0,280.0,280.0,1356533.0,4602,TQBR
RAGR,2015-01-05 00:00:00,321.0,350.0,280.0,280.0,3869.0,12,TQBR
RAGR,2015-01-06 00:00:00,320.0,340.0,295.0,310.0,127577.3,381,TQBR
RAGR,2015-01-08 00:00:00,300.0,360.0,285.0,335.0,198694.5,579,TQBR
RAGR,2015-01-09 00:00:00,300.0,345.0,300.0,306.0,9682.15,30,TQBR
RAGR,2015-01-12 00:00:00,290.1,303.0,290.1,303.0,2688.3,9,TQBR
RAGR,2015-01-13 00:00:00,290.15,324.9,290.15,319.95,8109.65,26,TQBR
RAGR,2015-01-14 00:00:00,324.95,334.95,295.0,315.0,21415.65,67,TQBR
RAGR,2015-01-15 00:00:00,300.05,320.0,300.05,305.0,94199.0,304,TQBR
RAGR,2015-01-16 00:00:00,305.1,314.95,305.1,308.0,177365.25,571,TQBR
RAGR,2015-01-20 00:00:00,315.0,315.0,300.05,310.0,324095.5,1032,TQBR
RAGR,2015-01-21 00:00:00,295.0,320.0,295.0,320.0,1507320.0,5101,TQBR
RAGR,2015-01-22 00:00:00,320.0,330.0,317.5,320.0,1451029.0,4484,TQBR
RAGR,2015-01-23 00:00:00,324.95,324.95,324.95,324.95,324.95,1,TQBR
RAGR,2015-01-26 00:00:00,320.0,320.0,312.0,320.0,4688823.0,14980,TQBR
RAGR,2015-01-27 00:00:00,340.0,344.95,312.0,330.0,15858.95,48,TQBR
RAGR,2015-01-28 00:00:00,340.0,340.0,340.0,340.0,340.0,1,TQBR
RAGR,2015-01-30 00:00:00,335.0,335.0,335.0,335.0,670.0,2,TQBR
RAGR,2015-02-05 00:00:00,369.0,369.0,369.0,369.0,369.0,1,TQBR
RAGR,2015-02-06 00:00:00,369.0,377.0,330.0,377.0,11408422.35,32219,TQBR
RAGR,2015-02-09 00:00:00,379.95,379.95,360.25,379.9,6439.1,17,TQBR
RAGR,2015-02-10 00:00:00,370.0,380.0,370.0,380.0,48730.0,129,TQBR
RAGR,2015-02-11 00:00:00,380.0,389.95,380.0,380.0,31639.5,83,TQBR
RAGR,2015-02-12 00:00:00,389.9,394.95,389.9,389.95,16787.4,43,TQBR
RAGR,2015-02-13 00:00:00,389.95,395.0,389.95,395.0,47689.0,121,TQBR
RAGR,2015-02-16 00:00:00,404.45,410.0,376.0,405.0,242543.5,622,TQBR
RAGR,2015-02-17 00:00:00,405.0,405.0,405.0,405.0,405.0,1,TQBR
RAGR,2015-02-18 00:00:00,390.0,390.0,376.0,385.0,1090409.1,2867,TQBR
RAGR,2015-02-19 00:00:00,380.05,385.0,380.0,380.0,218220.0,574,TQBR
RAGR,2015-02-20 00:00:00,384.95,384.95,384.95,384.95,3849.5,10,TQBR
RAGR,2015-02-25 00:00:00,380.15,380.15,370.0,370.0,30605.5,81,TQBR
RAGR,2015-02-26 00:00:00,379.95,380.0,379.95,380.0,36859.95,97,TQBR
RAGR,2015-03-02 00:00:00,375.0,375.0,375.0,375.0,38625.0,103,TQBR
RAGR,2015-03-03 00:00:00,381.0,385.05,379.95,380.0,2158567.0,5608,TQBR
RAGR,2015-03-04 00:00:00,380.0,380.0,380.0,380.0,7220.0,19,TQBR
RAGR,2015-03-05 00:00:00,370.05,370.05,370.0,370.0,3700.05,10,TQBR
RAGR,2015-03-06 00:00:00,379.9,379.95,379.9,379.95,35335.3,93,TQBR
RAGR,2015-03-10 00:00:00,389.9,389.9,365.1,379.5,399360.1,1051,TQBR
RAGR,2015-03-11 00:00:00,360.2,374.9,355.1,374.9,13325.3,37,TQBR
RAGR,2015-03-12 00:00:00,360.0,369.95,355.05,369.95,10005.85,28,TQBR
RAGR,2015-03-13 00:00:00,355.1,369.95,355.1,369.95,725.05,2,TQBR
RAGR,2015-03-16 00:00:00,356.05,374.95,355.05,369.95,14257.75,40,TQBR
RAGR,2015-03-17 00:00:00,370.0,370.0,370.0,370.0,18500.0,50,TQBR
RAGR,2015-03-18 00:00:00,370.0,370.0,370.0,370.0,11470.0,31,TQBR
RAGR,2015-03-20 00:00:00,370.0,370.0,370.0,370.0,370.0,1,TQBR
RAGR,2015-03-25 00:00:00,354.95,354.95,354.95,354.95,35495.0,100,TQBR
RAGR,2015-03-26 00:00:00,349.95,349.95,331.05,349.95,45474.55,130,TQBR
RAGR,2015-03-30 00:00:00,350.05,354.95,349.95,354.95,385447.55,1100,TQBR
RAGR,2015-03-31 00:00:00,350.0,350.0,349.95,349.95,42695.0,122,TQBR
RAGR,2015-04-01 00:00:00,359.95,359.95,350.0,350.0,205930.0,577,TQBR
RAGR,2015-04-02 00:00:00,340.15,354.9,340.15,354.9,3756.4,11,TQBR
RAGR,2015-04-06 00:00:00,338.05,379.95,338.0,379.95,34180.0,101,TQBR
RAGR,2015-04-07 00:00:00,365.0,365.0,348.9,349.85,872148.95,2471,TQBR
RAGR,2015-04-09 00:00:00,364.95,375.0,340.0,375.0,975745.0,2671,TQBR
RAGR,2015-04-10 00:00:00,370.0,384.95,360.05,377.15,133837.05,355,TQBR
RAGR,2015-04-13 00:00:00,360.1,384.0,360.1,380.0,57716.25,152,TQBR
RAGR,2015-04-14 00:00:00,371.0,384.95,371.0,384.95,62238.95,164,TQBR
RAGR,2015-04-15 00:00:00,365.05,405.0,365.05,405.0,584841.75,1486,TQBR
RAGR,2015-04-16 00:00:00,390.0,390.0,375.0,389.95,1569990.0,4026,TQBR
RAGR,2015-04-17 00:00:00,374.95,380.0,360.4,380.0,632878.7,1675,TQBR
RAGR,2015-04-20 00:00:00,409.95,434.95,376.0,413.0,688324.2,1637,TQBR
RAGR,2015-04-21 00:00:00,425.0,444.95,399.4,444.95,1505466.65,3553,TQBR
RAGR,2015-04-22 00:00:00,429.5,429.5,410.05,410.05,4119.95,10,TQBR
RAGR,2015-04-23 00:00:00,405.0,405.0,390.0,405.0,436135.0,1078,TQBR
RAGR,2015-04-24 00:00:00,430.0,434.9,419.95,419.95,52873.05,123,TQBR
RAGR,2015-04-28 00:00:00,430.0,444.95,425.05,429.75,89601.75,204,TQBR
RAGR,2015-04-29 00:00:00,441.0,444.95,400.35,424.95,356888.3,814,TQBR
RAGR,2015-04-30 00:00:00,444.4,454.95,381.0,454.95,557311.0,1243,TQBR
RAGR,2015-05-05 00:00:00,447.0,448.0,434.0,447.0,13551.0,31,TQBR
RAGR,2015-05-06 00:00:00,443.0,443.0,418.0,419.0,9288.0,22,TQBR
RAGR,2015-05-07 00:00:00,424.0,424.0,424.0,424.0,424.0,1,TQBR
RAGR,2015-05-08 00:00:00,424.0,424.0,403.0,419.0,380316.0,923,TQBR
RAGR,2015-05-12 00:00:00,433.0,434.0,431.0,431.0,6046.0,14,TQBR
RAGR,2015-05-13 00:00:00,440.0,440.0,436.0,439.0,5265.0,12,TQBR
RAGR,2015-05-14 00:00:00,444.0,444.0,443.0,443.0,5318.0,12,TQBR
RAGR,2015-05-15 00:00:00,443.0,444.0,443.0,444.0,59931.0,135,TQBR
RAGR,2015-05-18 00:00:00,434.0,465.0,401.0,429.0,932732.0,2218,TQBR
RAGR,2015-05-25 00:00:00,401.0,444.0,401.0,434.0,549247.0,1307,TQBR
RAGR,2015-05-26 00:00:00,460.0,475.0,436.0,436.0,2419099.0,5260,TQBR
RAGR,2015-05-27 00:00:00,443.0,454.0,443.0,444.0,307175.0,687,TQBR
RAGR,2015-05-28 00:00:00,444.0,454.0,444.0,454.0,58858.0,132,TQBR
RAGR,2015-05-29 00:00:00,449.0,449.0,448.0,448.0,15710.0,35,TQBR
RAGR,2015-06-01 00:00:00,459.0,463.0,459.0,463.0,7855.0,17,TQBR
RAGR,2015-06-02 00:00:00,460.0,475.0,460.0,473.0,75000.0,160,TQBR
RAGR,2015-06-03 00:00:00,475.0,475.0,460.0,460.0,78824.0,166,TQBR
RAGR,2015-06-04 00:00:00,479.0,479.0,470.0,470.0,25416.0,54,TQBR
RAGR,2015-06-05 00:00:00,474.0,474.0,474.0,474.0,2370.0,5,TQBR
RAGR,2015-06-08 00:00:00,470.0,474.0,470.0,474.0,11296.0,24,TQBR
RAGR,2015-06-09 00:00:00,468.0,479.0,468.0,471.0,41311.0,88,TQBR
RAGR,2015-06-11 00:00:00,464.0,483.0,463.0,466.0,19546.0,42,TQBR
RAGR,2015-06-15 00:00:00,455.0,474.0,455.0,474.0,401784.0,883,TQBR
RAGR,2015-06-16 00:00:00,425.0,494.0,420.0,480.0,933622.0,1922,TQBR
RAGR,2015-06-17 00:00:00,492.0,493.0,492.0,493.0,54220.0,110,TQBR
RAGR,2015-06-18 00:00:00,471.0,493.0,470.0,475.0,301956.0,636,TQBR
RAGR,2015-06-22 00:00:00,493.0,493.0,493.0,493.0,14297.0,29,TQBR
RAGR,2015-06-23 00:00:00,490.0,490.0,490.0,490.0,1470.0,3,TQBR
RAGR,2015-06-25 00:00:00,425.0,484.0,425.0,435.0,27477.0,62,TQBR
RAGR,2015-06-26 00:00:00,436.0,477.0,436.0,477.0,2343.0,5,TQBR
RAGR,2015-06-29 00:00:00,480.0,480.0,480.0,480.0,1920.0,4,TQBR
RAGR,2015-06-30 00:00:00,463.0,475.0,463.0,463.0,101474.0,218,TQBR
RAGR,2015-07-01 00:00:00,461.0,475.0,461.0,475.0,936.0,2,TQBR
RAGR,2015-07-02 00:00:00,479.0,488.0,475.0,488.0,21831.0,45,TQBR
RAGR,2015-07-03 00:00:00,479.0,479.0,479.0,479.0,41194.0,86,TQBR
RAGR,2015-07-06 00:00:00,479.0,479.0,479.0,479.0,48379.0,101,TQBR
RAGR,2015-07-07 00:00:00,464.0,509.0,464.0,509.0,209139.0,427,TQBR
RAGR,2015-07-08 00:00:00,475.0,495.0,471.0,494.0,199318.0,412,TQBR
RAGR,2015-07-09 00:00:00,494.0,495.0,477.0,495.0,5420.0,11,TQBR
RAGR,2015-07-10 00:00:00,494.0,495.0,481.0,495.0,103216.0,211,TQBR
RAGR,2015-07-13 00:00:00,489.0,489.0,489.0,489.0,50856.0,104,TQBR
RAGR,2015-07-14 00:00:00,495.0,495.0,485.0,494.0,36929.0,76,TQBR
RAGR,2015-07-15 00:00:00,494.0,494.0,494.0,494.0,5928.0,12,TQBR
RAGR,2015-07-16 00:00:00,489.0,489.0,489.0,489.0,17115.0,35,TQBR
RAGR,2015-07-17 00:00:00,494.0,494.0,472.0,491.0,6908706.0,13988,TQBR
RAGR,2015-07-20 00:00:00,495.0,495.0,490.0,490.0,1047715.0,2137,TQBR
RAGR,2015-07-21 00:00:00,472.0,491.0,472.0,490.0,596080.0,1224,TQBR
RAGR,2015-07-22 00:00:00,474.0,491.0,474.0,490.0,1962923.0,4006,TQBR
RAGR,2015-07-23 00:00:00,471.0,509.0,471.0,509.0,293464.0,600,TQBR
