ticker,tradedate,open,high,low,close,value,volume,boardid
AQUA,2015-06-10 00:00:00,52.6,55.0,52.6,55.0,16260.0,300,TQBR
AQUA,2015-06-11 00:00:00,55.0,55.0,52.1,52.1,16210.0,300,TQBR
AQUA,2015-06-15 00:00:00,53.1,53.5,53.1,53.5,15970.0,300,TQBR
AQUA,2015-06-16 00:00:00,53.1,57.0,53.1,56.0,33310.0,600,TQBR
AQUA,2015-06-19 00:00:00,54.2,54.2,54.1,54.1,10830.0,200,TQBR
AQUA,2015-06-22 00:00:00,58.6,58.9,58.6,58.9,23510.0,400,TQBR
AQUA,2015-06-24 00:00:00,59.6,59.6,53.0,55.0,261680.0,4800,TQBR
AQUA,2015-06-25 00:00:00,55.0,55.0,55.0,55.0,88000.0,1600,TQBR
AQUA,2015-06-29 00:00:00,53.1,53.1,53.0,53.0,42410.0,800,TQBR
AQUA,2015-06-30 00:00:00,52.9,53.0,52.9,53.0,312690.0,5900,TQBR
AQUA,2015-07-06 00:00:00,50.1,50.7,50.0,50.1,70780.0,1400,TQBR
AQUA,2015-07-08 00:00:00,45.7,49.6,43.0,47.2,148220.0,3400,TQBR
AQUA,2015-07-09 00:00:00,49.6,54.5,49.6,51.9,556890.0,10800,TQBR
AQUA,2015-07-10 00:00:00,51.9,51.9,47.9,51.9,15170.0,300,TQBR
AQUA,2015-07-13 00:00:00,51.8,51.8,50.0,50.0,15270.0,300,TQBR
AQUA,2015-07-14 00:00:00,48.8,50.2,48.7,50.2,19670.0,400,TQBR
AQUA,2015-07-15 00:00:00,50.2,50.2,50.2,50.2,5020.0,100,TQBR
AQUA,2015-07-16 00:00:00,50.1,50.1,50.0,50.0,125150.0,2500,TQBR
AQUA,2015-07-17 00:00:00,50.8,50.9,50.2,50.9,20210.0,400,TQBR
AQUA,2015-07-20 00:00:00,47.1,48.1,47.0,48.1,28320.0,600,TQBR
AQUA,2015-07-21 00:00:00,49.9,50.9,49.9,50.9,70260.0,1400,TQBR
AQUA,2015-07-22 00:00:00,50.9,50.9,50.9,50.9,5090.0,100,TQBR
AQUA,2015-07-23 00:00:00,47.5,50.9,47.0,50.9,135380.0,2700,TQBR
AQUA,2015-07-24 00:00:00,50.9,52.0,50.9,51.9,222740.0,4300,TQBR
AQUA,2015-07-27 00:00:00,47.5,50.6,47.2,50.6,23990.0,500,TQBR
AQUA,2015-07-28 00:00:00,50.7,52.9,50.7,50.9,66850.0,1300,TQBR
